
#################################################################
Log started at 2025-06-16_16-27-12.465813 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.377544, Y=0.090683, Z=9.781774 m/s^2 Time of Week: 4.432000, Week Number: 0
Acceleration: X=0.394761, Y=0.080416, Z=9.807479 m/s^2 Time of Week: 13.672162, Week Number: 0
Acceleration: X=0.396409, Y=0.090691, Z=9.793172 m/s^2 Time of Week: 13.675162, Week Number: 0
Acceleration: X=0.395977, Y=0.088588, Z=9.799242 m/s^2 Time of Week: 13.678162, Week Number: 0
Acceleration: X=0.397233, Y=0.085345, Z=9.792813 m/s^2 Time of Week: 13.681162, Week Number: 0
Acceleration: X=0.393102, Y=0.082948, Z=9.788883 m/s^2 Time of Week: 13.684162, Week Number: 0
Acceleration: X=0.389323, Y=0.089528, Z=9.792500 m/s^2 Time of Week: 13.687162, Week Number: 0
Acceleration: X=0.390865, Y=0.092658, Z=9.791775 m/s^2 Time of Week: 13.690162, Week Number: 0
Acceleration: X=0.388455, Y=0.093064, Z=9.790235 m/s^2 Time of Week: 13.693162, Week Number: 0
Acceleration: X=0.387716, Y=0.084453, Z=9.791132 m/s^2 Time of Week: 13.696162, Week Number: 0
Acceleration: X=0.384689, Y=0.082480, Z=9.795026 m/s^2 Time of Week: 13.699162, Week Number: 0
Acceleration: X=0.385803, Y=0.093510, Z=9.801891 m/s^2 Time of Week: 13.702162, Week Number: 0
Acceleration: X=0.387991, Y=0.084486, Z=9.803062 m/s^2 Time of Week: 13.705162, Week Number: 0
Acceleration: X=0.392905, Y=0.083750, Z=9.795262 m/s^2 Time of Week: 13.708162, Week Number: 0
Acceleration: X=0.397929, Y=0.090458, Z=9.791982 m/s^2 Time of Week: 13.711162, Week Number: 0
Acceleration: X=0.398010, Y=0.083688, Z=9.792735 m/s^2 Time of Week: 13.714162, Week Number: 0
Acceleration: X=0.400333, Y=0.084384, Z=9.801852 m/s^2 Time of Week: 13.717162, Week Number: 0
Acceleration: X=0.403029, Y=0.084628, Z=9.809200 m/s^2 Time of Week: 13.720162, Week Number: 0
Acceleration: X=0.406814, Y=0.081743, Z=9.807582 m/s^2 Time of Week: 13.723162, Week Number: 0
Acceleration: X=0.404521, Y=0.086439, Z=9.800968 m/s^2 Time of Week: 13.726162, Week Number: 0
Acceleration: X=0.410654, Y=0.086597, Z=9.801303 m/s^2 Time of Week: 13.729162, Week Number: 0
Acceleration: X=0.407209, Y=0.080306, Z=9.804062 m/s^2 Time of Week: 13.732162, Week Number: 0
Acceleration: X=0.404728, Y=0.083341, Z=9.799262 m/s^2 Time of Week: 13.735162, Week Number: 0
Acceleration: X=0.402420, Y=0.088381, Z=9.806461 m/s^2 Time of Week: 13.738162, Week Number: 0
Acceleration: X=0.398638, Y=0.087722, Z=9.805801 m/s^2 Time of Week: 13.741162, Week Number: 0
Acceleration: X=0.392678, Y=0.085857, Z=9.793859 m/s^2 Time of Week: 13.744162, Week Number: 0
Acceleration: X=0.388930, Y=0.085762, Z=9.790444 m/s^2 Time of Week: 13.747162, Week Number: 0
Acceleration: X=0.392696, Y=0.086919, Z=9.795493 m/s^2 Time of Week: 13.750162, Week Number: 0
Acceleration: X=0.388699, Y=0.088268, Z=9.800083 m/s^2 Time of Week: 13.753162, Week Number: 0
Acceleration: X=0.391422, Y=0.087383, Z=9.795714 m/s^2 Time of Week: 13.756162, Week Number: 0
Acceleration: X=0.397829, Y=0.083143, Z=9.800677 m/s^2 Time of Week: 13.759162, Week Number: 0
Acceleration: X=0.390547, Y=0.082963, Z=9.789943 m/s^2 Time of Week: 13.762162, Week Number: 0
Acceleration: X=0.394712, Y=0.083979, Z=9.794873 m/s^2 Time of Week: 13.765162, Week Number: 0
Acceleration: X=0.389765, Y=0.082912, Z=9.793836 m/s^2 Time of Week: 13.768162, Week Number: 0
Acceleration: X=0.391864, Y=0.083331, Z=9.798722 m/s^2 Time of Week: 13.771162, Week Number: 0
Acceleration: X=0.394948, Y=0.080799, Z=9.789734 m/s^2 Time of Week: 13.774162, Week Number: 0
Acceleration: X=0.399228, Y=0.079828, Z=9.793425 m/s^2 Time of Week: 13.777162, Week Number: 0
Acceleration: X=0.392576, Y=0.087124, Z=9.795632 m/s^2 Time of Week: 13.780162, Week Number: 0
Acceleration: X=0.394448, Y=0.084058, Z=9.791597 m/s^2 Time of Week: 13.783162, Week Number: 0
Acceleration: X=0.390126, Y=0.089661, Z=9.792387 m/s^2 Time of Week: 13.786162, Week Number: 0
Acceleration: X=0.404298, Y=0.083192, Z=9.804150 m/s^2 Time of Week: 13.789162, Week Number: 0
Acceleration: X=0.397228, Y=0.088456, Z=9.793613 m/s^2 Time of Week: 13.792162, Week Number: 0
Acceleration: X=0.391755, Y=0.091772, Z=9.794058 m/s^2 Time of Week: 13.795162, Week Number: 0
Acceleration: X=0.393645, Y=0.091819, Z=9.790181 m/s^2 Time of Week: 13.798162, Week Number: 0
Acceleration: X=0.394397, Y=0.096746, Z=9.792092 m/s^2 Time of Week: 13.801162, Week Number: 0
Acceleration: X=0.396664, Y=0.089293, Z=9.802113 m/s^2 Time of Week: 13.804162, Week Number: 0
Acceleration: X=0.397942, Y=0.089879, Z=9.798388 m/s^2 Time of Week: 13.807162, Week Number: 0
Acceleration: X=0.395531, Y=0.089857, Z=9.797596 m/s^2 Time of Week: 13.810162, Week Number: 0
Acceleration: X=0.396310, Y=0.084418, Z=9.798614 m/s^2 Time of Week: 13.813162, Week Number: 0
Acceleration: X=0.401827, Y=0.082089, Z=9.803025 m/s^2 Time of Week: 13.816162, Week Number: 0
Acceleration: X=0.395753, Y=0.078055, Z=9.809217 m/s^2 Time of Week: 13.819162, Week Number: 0
Acceleration: X=0.398192, Y=0.081455, Z=9.803676 m/s^2 Time of Week: 13.822162, Week Number: 0
Acceleration: X=0.396336, Y=0.079996, Z=9.799080 m/s^2 Time of Week: 13.825162, Week Number: 0
Acceleration: X=0.403357, Y=0.079553, Z=9.800187 m/s^2 Time of Week: 13.828162, Week Number: 0
Acceleration: X=0.396512, Y=0.082410, Z=9.801164 m/s^2 Time of Week: 13.831162, Week Number: 0
Acceleration: X=0.401135, Y=0.084142, Z=9.799393 m/s^2 Time of Week: 13.834162, Week Number: 0
Acceleration: X=0.403379, Y=0.083926, Z=9.801791 m/s^2 Time of Week: 13.837162, Week Number: 0
Acceleration: X=0.401729, Y=0.082423, Z=9.799882 m/s^2 Time of Week: 13.840162, Week Number: 0
Acceleration: X=0.402579, Y=0.085590, Z=9.795149 m/s^2 Time of Week: 13.843162, Week Number: 0
Acceleration: X=0.393917, Y=0.088183, Z=9.793279 m/s^2 Time of Week: 13.846162, Week Number: 0
Acceleration: X=0.399948, Y=0.085009, Z=9.798039 m/s^2 Time of Week: 13.849162, Week Number: 0
Acceleration: X=0.400188, Y=0.086487, Z=9.801179 m/s^2 Time of Week: 13.852162, Week Number: 0
Acceleration: X=0.401707, Y=0.083584, Z=9.809144 m/s^2 Time of Week: 13.855162, Week Number: 0
Acceleration: X=0.394659, Y=0.082248, Z=9.805181 m/s^2 Time of Week: 13.858162, Week Number: 0
Acceleration: X=0.389497, Y=0.080617, Z=9.794235 m/s^2 Time of Week: 13.861162, Week Number: 0
Acceleration: X=0.390341, Y=0.089431, Z=9.791140 m/s^2 Time of Week: 13.864162, Week Number: 0
Acceleration: X=0.399249, Y=0.089845, Z=9.800235 m/s^2 Time of Week: 13.867162, Week Number: 0
Acceleration: X=0.392591, Y=0.085527, Z=9.796932 m/s^2 Time of Week: 13.870162, Week Number: 0
Acceleration: X=0.390127, Y=0.089672, Z=9.801655 m/s^2 Time of Week: 13.873162, Week Number: 0
Acceleration: X=0.392412, Y=0.090387, Z=9.792766 m/s^2 Time of Week: 13.876162, Week Number: 0
Acceleration: X=0.391191, Y=0.081356, Z=9.785551 m/s^2 Time of Week: 13.879162, Week Number: 0
Acceleration: X=0.394170, Y=0.082423, Z=9.791313 m/s^2 Time of Week: 13.882162, Week Number: 0
Acceleration: X=0.393575, Y=0.081471, Z=9.787543 m/s^2 Time of Week: 13.885162, Week Number: 0
Acceleration: X=0.390309, Y=0.088347, Z=9.798700 m/s^2 Time of Week: 13.888162, Week Number: 0
Acceleration: X=0.393108, Y=0.087257, Z=9.794159 m/s^2 Time of Week: 13.891162, Week Number: 0
Acceleration: X=0.387787, Y=0.088253, Z=9.793949 m/s^2 Time of Week: 13.894162, Week Number: 0
Acceleration: X=0.397379, Y=0.088095, Z=9.793622 m/s^2 Time of Week: 13.897162, Week Number: 0
Acceleration: X=0.402365, Y=0.091586, Z=9.796234 m/s^2 Time of Week: 13.900162, Week Number: 0
Acceleration: X=0.401524, Y=0.083773, Z=9.801820 m/s^2 Time of Week: 13.903162, Week Number: 0
Acceleration: X=0.403651, Y=0.085744, Z=9.801725 m/s^2 Time of Week: 13.906162, Week Number: 0
Acceleration: X=0.397117, Y=0.090023, Z=9.800964 m/s^2 Time of Week: 13.909162, Week Number: 0
Acceleration: X=0.405470, Y=0.078183, Z=9.800906 m/s^2 Time of Week: 13.912162, Week Number: 0
Acceleration: X=0.404795, Y=0.084643, Z=9.799154 m/s^2 Time of Week: 13.915162, Week Number: 0
Acceleration: X=0.399787, Y=0.084633, Z=9.804931 m/s^2 Time of Week: 13.918162, Week Number: 0
Acceleration: X=0.402253, Y=0.089147, Z=9.801649 m/s^2 Time of Week: 13.921162, Week Number: 0
Acceleration: X=0.405453, Y=0.085154, Z=9.800641 m/s^2 Time of Week: 13.924162, Week Number: 0
Acceleration: X=0.399733, Y=0.085432, Z=9.808001 m/s^2 Time of Week: 13.927162, Week Number: 0
Acceleration: X=0.399635, Y=0.082794, Z=9.805271 m/s^2 Time of Week: 13.930162, Week Number: 0
Acceleration: X=0.406695, Y=0.084335, Z=9.799273 m/s^2 Time of Week: 13.933162, Week Number: 0
Acceleration: X=0.395094, Y=0.083875, Z=9.799761 m/s^2 Time of Week: 13.936162, Week Number: 0
Acceleration: X=0.392939, Y=0.082886, Z=9.803315 m/s^2 Time of Week: 13.939162, Week Number: 0
Acceleration: X=0.395790, Y=0.082972, Z=9.804492 m/s^2 Time of Week: 13.942162, Week Number: 0
Acceleration: X=0.393581, Y=0.081586, Z=9.796086 m/s^2 Time of Week: 13.945162, Week Number: 0
Acceleration: X=0.391725, Y=0.081416, Z=9.793873 m/s^2 Time of Week: 13.948162, Week Number: 0
Acceleration: X=0.389570, Y=0.082816, Z=9.794961 m/s^2 Time of Week: 13.951162, Week Number: 0
Acceleration: X=0.392802, Y=0.084223, Z=9.800033 m/s^2 Time of Week: 13.954162, Week Number: 0
Acceleration: X=0.394281, Y=0.088110, Z=9.794984 m/s^2 Time of Week: 13.957162, Week Number: 0
Acceleration: X=0.388228, Y=0.089416, Z=9.796779 m/s^2 Time of Week: 13.960162, Week Number: 0
Acceleration: X=0.393047, Y=0.090890, Z=9.797558 m/s^2 Time of Week: 13.963162, Week Number: 0
Acceleration: X=0.387945, Y=0.094911, Z=9.795527 m/s^2 Time of Week: 13.966162, Week Number: 0
Acceleration: X=0.398022, Y=0.092705, Z=9.798004 m/s^2 Time of Week: 13.969162, Week Number: 0
Acceleration: X=0.397102, Y=0.090098, Z=9.802157 m/s^2 Time of Week: 13.972162, Week Number: 0
Acceleration: X=0.387509, Y=0.093073, Z=9.795263 m/s^2 Time of Week: 13.975162, Week Number: 0
Acceleration: X=0.389862, Y=0.094494, Z=9.798409 m/s^2 Time of Week: 13.978162, Week Number: 0
Acceleration: X=0.397256, Y=0.087700, Z=9.792093 m/s^2 Time of Week: 13.981162, Week Number: 0
Acceleration: X=0.395951, Y=0.086553, Z=9.788801 m/s^2 Time of Week: 13.984162, Week Number: 0
Acceleration: X=0.391368, Y=0.082091, Z=9.790294 m/s^2 Time of Week: 13.987162, Week Number: 0
Acceleration: X=0.392691, Y=0.082470, Z=9.796022 m/s^2 Time of Week: 13.990162, Week Number: 0
Acceleration: X=0.392735, Y=0.082545, Z=9.797099 m/s^2 Time of Week: 13.993162, Week Number: 0
Acceleration: X=0.393897, Y=0.081463, Z=9.791385 m/s^2 Time of Week: 13.996162, Week Number: 0
Acceleration: X=0.399352, Y=0.082819, Z=9.793938 m/s^2 Time of Week: 13.999162, Week Number: 0
Acceleration: X=0.400734, Y=0.086004, Z=9.795269 m/s^2 Time of Week: 14.002162, Week Number: 0
Acceleration: X=0.394407, Y=0.082617, Z=9.806424 m/s^2 Time of Week: 14.005162, Week Number: 0
Acceleration: X=0.396668, Y=0.075608, Z=9.804056 m/s^2 Time of Week: 14.008162, Week Number: 0
Acceleration: X=0.399971, Y=0.078064, Z=9.796894 m/s^2 Time of Week: 14.011162, Week Number: 0
Acceleration: X=0.401397, Y=0.080566, Z=9.804734 m/s^2 Time of Week: 14.014162, Week Number: 0
Acceleration: X=0.402406, Y=0.083781, Z=9.798096 m/s^2 Time of Week: 14.017162, Week Number: 0
Acceleration: X=0.402524, Y=0.082520, Z=9.797101 m/s^2 Time of Week: 14.020162, Week Number: 0
Acceleration: X=0.397873, Y=0.088415, Z=9.798005 m/s^2 Time of Week: 14.023162, Week Number: 0
Acceleration: X=0.401361, Y=0.086704, Z=9.806913 m/s^2 Time of Week: 14.026162, Week Number: 0
Acceleration: X=0.402859, Y=0.091270, Z=9.804305 m/s^2 Time of Week: 14.029162, Week Number: 0
Acceleration: X=0.403090, Y=0.088244, Z=9.801136 m/s^2 Time of Week: 14.032162, Week Number: 0
Acceleration: X=0.399352, Y=0.093695, Z=9.799048 m/s^2 Time of Week: 14.035162, Week Number: 0
Acceleration: X=0.397326, Y=0.088339, Z=9.810659 m/s^2 Time of Week: 14.038162, Week Number: 0
Acceleration: X=0.397760, Y=0.083235, Z=9.810131 m/s^2 Time of Week: 14.041162, Week Number: 0
Acceleration: X=0.395929, Y=0.082602, Z=9.794342 m/s^2 Time of Week: 14.044162, Week Number: 0
Acceleration: X=0.394867, Y=0.081491, Z=9.798014 m/s^2 Time of Week: 14.047162, Week Number: 0
Acceleration: X=0.392056, Y=0.083236, Z=9.800570 m/s^2 Time of Week: 14.050162, Week Number: 0
Acceleration: X=0.394006, Y=0.081467, Z=9.795444 m/s^2 Time of Week: 14.053162, Week Number: 0
Acceleration: X=0.394757, Y=0.083947, Z=9.790936 m/s^2 Time of Week: 14.056162, Week Number: 0
Acceleration: X=0.395872, Y=0.084890, Z=9.796230 m/s^2 Time of Week: 14.059162, Week Number: 0
Acceleration: X=0.389446, Y=0.086248, Z=9.795123 m/s^2 Time of Week: 14.062162, Week Number: 0
Acceleration: X=0.389785, Y=0.086754, Z=9.797637 m/s^2 Time of Week: 14.065162, Week Number: 0
Acceleration: X=0.398137, Y=0.085109, Z=9.799259 m/s^2 Time of Week: 14.068162, Week Number: 0
Acceleration: X=0.392668, Y=0.085228, Z=9.797225 m/s^2 Time of Week: 14.071162, Week Number: 0
Acceleration: X=0.401767, Y=0.084938, Z=9.804858 m/s^2 Time of Week: 14.074162, Week Number: 0
Acceleration: X=0.404730, Y=0.084857, Z=9.802794 m/s^2 Time of Week: 14.077162, Week Number: 0
Acceleration: X=0.395826, Y=0.083725, Z=9.795085 m/s^2 Time of Week: 14.080162, Week Number: 0
Acceleration: X=0.386410, Y=0.083311, Z=9.794567 m/s^2 Time of Week: 14.083162, Week Number: 0
Acceleration: X=0.387673, Y=0.089426, Z=9.795237 m/s^2 Time of Week: 14.086162, Week Number: 0
Acceleration: X=0.392286, Y=0.091789, Z=9.800559 m/s^2 Time of Week: 14.089162, Week Number: 0
Acceleration: X=0.401623, Y=0.088712, Z=9.807892 m/s^2 Time of Week: 14.092162, Week Number: 0
Acceleration: X=0.393082, Y=0.081323, Z=9.806494 m/s^2 Time of Week: 14.095162, Week Number: 0
Acceleration: X=0.398374, Y=0.085034, Z=9.796658 m/s^2 Time of Week: 14.098162, Week Number: 0
Acceleration: X=0.394639, Y=0.085613, Z=9.796305 m/s^2 Time of Week: 14.101162, Week Number: 0
Acceleration: X=0.401558, Y=0.086200, Z=9.801314 m/s^2 Time of Week: 14.104162, Week Number: 0
Acceleration: X=0.400036, Y=0.088199, Z=9.806815 m/s^2 Time of Week: 14.107162, Week Number: 0
Acceleration: X=0.401754, Y=0.090051, Z=9.799984 m/s^2 Time of Week: 14.110162, Week Number: 0
Acceleration: X=0.407257, Y=0.083311, Z=9.796026 m/s^2 Time of Week: 14.113162, Week Number: 0
Acceleration: X=0.410441, Y=0.084021, Z=9.795968 m/s^2 Time of Week: 14.116162, Week Number: 0
Acceleration: X=0.405691, Y=0.084881, Z=9.797859 m/s^2 Time of Week: 14.119162, Week Number: 0
Acceleration: X=0.405045, Y=0.082342, Z=9.803879 m/s^2 Time of Week: 14.122162, Week Number: 0
Acceleration: X=0.403136, Y=0.084359, Z=9.798905 m/s^2 Time of Week: 14.125162, Week Number: 0
Acceleration: X=0.399833, Y=0.083099, Z=9.800884 m/s^2 Time of Week: 14.128162, Week Number: 0
Acceleration: X=0.395962, Y=0.087075, Z=9.793605 m/s^2 Time of Week: 14.131162, Week Number: 0
Acceleration: X=0.402902, Y=0.079703, Z=9.795481 m/s^2 Time of Week: 14.134162, Week Number: 0
Acceleration: X=0.399102, Y=0.088965, Z=9.801535 m/s^2 Time of Week: 14.137162, Week Number: 0
Acceleration: X=0.397110, Y=0.084512, Z=9.800047 m/s^2 Time of Week: 14.140162, Week Number: 0
Acceleration: X=0.397784, Y=0.088445, Z=9.801566 m/s^2 Time of Week: 14.143162, Week Number: 0
Acceleration: X=0.391359, Y=0.090871, Z=9.795324 m/s^2 Time of Week: 14.146162, Week Number: 0
Acceleration: X=0.397695, Y=0.088790, Z=9.796535 m/s^2 Time of Week: 14.149162, Week Number: 0
Acceleration: X=0.387680, Y=0.090067, Z=9.794847 m/s^2 Time of Week: 14.152162, Week Number: 0
Acceleration: X=0.393354, Y=0.094645, Z=9.798839 m/s^2 Time of Week: 14.155162, Week Number: 0
Acceleration: X=0.393472, Y=0.089433, Z=9.790904 m/s^2 Time of Week: 14.158162, Week Number: 0
Acceleration: X=0.390872, Y=0.095038, Z=9.794837 m/s^2 Time of Week: 14.161162, Week Number: 0
Acceleration: X=0.389691, Y=0.095595, Z=9.800797 m/s^2 Time of Week: 14.164162, Week Number: 0
Acceleration: X=0.392201, Y=0.089343, Z=9.793386 m/s^2 Time of Week: 14.167162, Week Number: 0
Acceleration: X=0.401266, Y=0.081127, Z=9.802990 m/s^2 Time of Week: 14.170162, Week Number: 0
Acceleration: X=0.395491, Y=0.086202, Z=9.798101 m/s^2 Time of Week: 14.173162, Week Number: 0
Acceleration: X=0.395281, Y=0.080225, Z=9.794355 m/s^2 Time of Week: 14.176162, Week Number: 0
Acceleration: X=0.397559, Y=0.078263, Z=9.799501 m/s^2 Time of Week: 14.179162, Week Number: 0
Acceleration: X=0.402507, Y=0.083285, Z=9.798741 m/s^2 Time of Week: 14.182162, Week Number: 0
Acceleration: X=0.394031, Y=0.082038, Z=9.793982 m/s^2 Time of Week: 14.185162, Week Number: 0
Acceleration: X=0.397374, Y=0.081555, Z=9.792648 m/s^2 Time of Week: 14.188162, Week Number: 0
Acceleration: X=0.393930, Y=0.082265, Z=9.803215 m/s^2 Time of Week: 14.191162, Week Number: 0
Acceleration: X=0.397280, Y=0.084734, Z=9.806670 m/s^2 Time of Week: 14.194162, Week Number: 0
Acceleration: X=0.394943, Y=0.087743, Z=9.803874 m/s^2 Time of Week: 14.197162, Week Number: 0
Acceleration: X=0.401183, Y=0.087787, Z=9.801379 m/s^2 Time of Week: 14.200162, Week Number: 0
Acceleration: X=0.405262, Y=0.083238, Z=9.801860 m/s^2 Time of Week: 14.203162, Week Number: 0
Acceleration: X=0.399563, Y=0.089878, Z=9.801563 m/s^2 Time of Week: 14.206162, Week Number: 0
Acceleration: X=0.394929, Y=0.085352, Z=9.794697 m/s^2 Time of Week: 14.209162, Week Number: 0
Acceleration: X=0.401438, Y=0.085415, Z=9.808844 m/s^2 Time of Week: 14.212162, Week Number: 0
Acceleration: X=0.404231, Y=0.083085, Z=9.799871 m/s^2 Time of Week: 14.215162, Week Number: 0
Acceleration: X=0.402673, Y=0.084623, Z=9.797143 m/s^2 Time of Week: 14.218162, Week Number: 0
Acceleration: X=0.400504, Y=0.083834, Z=9.796783 m/s^2 Time of Week: 14.221162, Week Number: 0
Acceleration: X=0.396607, Y=0.086012, Z=9.795642 m/s^2 Time of Week: 14.224162, Week Number: 0
Acceleration: X=0.400438, Y=0.087144, Z=9.802043 m/s^2 Time of Week: 14.227162, Week Number: 0
Acceleration: X=0.392722, Y=0.086813, Z=9.796680 m/s^2 Time of Week: 14.230162, Week Number: 0
Acceleration: X=0.399116, Y=0.086093, Z=9.791828 m/s^2 Time of Week: 14.233162, Week Number: 0
Acceleration: X=0.399435, Y=0.084903, Z=9.795445 m/s^2 Time of Week: 14.236162, Week Number: 0
Acceleration: X=0.391130, Y=0.086084, Z=9.794420 m/s^2 Time of Week: 14.239162, Week Number: 0
Acceleration: X=0.389951, Y=0.082351, Z=9.804744 m/s^2 Time of Week: 14.242162, Week Number: 0
Acceleration: X=0.390222, Y=0.085194, Z=9.803463 m/s^2 Time of Week: 14.245162, Week Number: 0
Acceleration: X=0.393127, Y=0.090763, Z=9.797211 m/s^2 Time of Week: 14.248162, Week Number: 0
Acceleration: X=0.399548, Y=0.089677, Z=9.790182 m/s^2 Time of Week: 14.251162, Week Number: 0
Acceleration: X=0.400476, Y=0.079644, Z=9.791770 m/s^2 Time of Week: 14.254162, Week Number: 0
Acceleration: X=0.394983, Y=0.089182, Z=9.796343 m/s^2 Time of Week: 14.257162, Week Number: 0
Acceleration: X=0.392703, Y=0.091897, Z=9.796496 m/s^2 Time of Week: 14.260162, Week Number: 0
Acceleration: X=0.393403, Y=0.092331, Z=9.804361 m/s^2 Time of Week: 14.263162, Week Number: 0
Acceleration: X=0.392256, Y=0.088616, Z=9.800126 m/s^2 Time of Week: 14.266162, Week Number: 0
Acceleration: X=0.396972, Y=0.090047, Z=9.799303 m/s^2 Time of Week: 14.269162, Week Number: 0
Acceleration: X=0.395330, Y=0.089166, Z=9.799022 m/s^2 Time of Week: 14.272162, Week Number: 0
Acceleration: X=0.400751, Y=0.089776, Z=9.802299 m/s^2 Time of Week: 14.275162, Week Number: 0
Acceleration: X=0.402431, Y=0.084929, Z=9.802094 m/s^2 Time of Week: 14.278162, Week Number: 0
Acceleration: X=0.392834, Y=0.082714, Z=9.798635 m/s^2 Time of Week: 14.281162, Week Number: 0
Acceleration: X=0.393988, Y=0.087935, Z=9.793997 m/s^2 Time of Week: 14.284162, Week Number: 0
Acceleration: X=0.399806, Y=0.078788, Z=9.796971 m/s^2 Time of Week: 14.287162, Week Number: 0
Acceleration: X=0.404783, Y=0.081686, Z=9.805793 m/s^2 Time of Week: 14.290162, Week Number: 0
Acceleration: X=0.403460, Y=0.082599, Z=9.808022 m/s^2 Time of Week: 14.293162, Week Number: 0
Acceleration: X=0.399719, Y=0.078185, Z=9.805355 m/s^2 Time of Week: 14.296162, Week Number: 0
Acceleration: X=0.397723, Y=0.076385, Z=9.797821 m/s^2 Time of Week: 14.299162, Week Number: 0
Acceleration: X=0.403320, Y=0.083766, Z=9.797471 m/s^2 Time of Week: 14.302162, Week Number: 0
Acceleration: X=0.401522, Y=0.079347, Z=9.804839 m/s^2 Time of Week: 14.305162, Week Number: 0
Acceleration: X=0.397627, Y=0.078404, Z=9.807102 m/s^2 Time of Week: 14.308162, Week Number: 0
Acceleration: X=0.396483, Y=0.088128, Z=9.801573 m/s^2 Time of Week: 14.311162, Week Number: 0
Acceleration: X=0.397993, Y=0.085553, Z=9.798719 m/s^2 Time of Week: 14.314162, Week Number: 0
Acceleration: X=0.393363, Y=0.092144, Z=9.798890 m/s^2 Time of Week: 14.317162, Week Number: 0
Acceleration: X=0.399687, Y=0.088321, Z=9.803071 m/s^2 Time of Week: 14.320162, Week Number: 0
Acceleration: X=0.400091, Y=0.086175, Z=9.799579 m/s^2 Time of Week: 14.323162, Week Number: 0
Acceleration: X=0.401773, Y=0.094832, Z=9.798786 m/s^2 Time of Week: 14.326162, Week Number: 0
Acceleration: X=0.393948, Y=0.085853, Z=9.805339 m/s^2 Time of Week: 14.329162, Week Number: 0
Acceleration: X=0.391373, Y=0.083282, Z=9.799160 m/s^2 Time of Week: 14.332162, Week Number: 0
Acceleration: X=0.388501, Y=0.077701, Z=9.793065 m/s^2 Time of Week: 14.335162, Week Number: 0
